Date,Currency,Mean,Buy,Sell
21/11/2013,US DOLLAR,86.1667,86.0667,86.2667
20/11/2013,US DOLLAR,86.3075,86.2172,86.3978
19/11/2013,US DOLLAR,86.4658,86.3672,86.5644
18/11/2013,US DOLLAR,86.4556,86.3611,86.55
15/11/2013,US DOLLAR,86.2819,86.1833,86.3806
14/11/2013,US DOLLAR,86.2569,86.1667,86.3472
13/11/2013,US DOLLAR,86.0042,85.9,86.1083
12/11/2013,US DOLLAR,85.7,85.5972,85.8028
11/11/2013,US DOLLAR,85.5872,85.4844,85.69
8/11/2013,US DOLLAR,85.5153,85.4083,85.6222
7/11/2013,US DOLLAR,85.3069,85.1806,85.4333
6/11/2013,US DOLLAR,85.3736,85.2694,85.4778
5/11/2013,US DOLLAR,85.5197,85.4128,85.6267
4/11/2013,US DOLLAR,85.4472,85.3417,85.5528
1/11/2013,US DOLLAR,85.2714,85.17,85.3728
31/10/2013,US DOLLAR,85.1469,85.0483,85.2456
30/10/2013,US DOLLAR,85.1667,85.0722,85.2611
29/10/2013,US DOLLAR,85.0806,84.9944,85.1667
28/10/2013,US DOLLAR,84.8678,84.7761,84.9594
25/10/2013,US DOLLAR,84.7431,84.6556,84.8306
24/10/2013,US DOLLAR,84.7389,84.6361,84.8417
23/10/2013,US DOLLAR,84.785,84.685,84.885
22/10/2013,US DOLLAR,84.7194,84.625,84.8139
18/10/2013,US DOLLAR,84.8708,84.7667,84.975
17/10/2013,US DOLLAR,84.9736,84.8778,85.0694
16/10/2013,US DOLLAR,84.9894,84.8894,85.0894
15/10/2013,US DOLLAR,84.9944,84.8944,85.0944
14/10/2013,US DOLLAR,84.9714,84.8783,85.0644
11/10/2013,US DOLLAR,85.1986,85.1,85.2972
10/10/2013,US DOLLAR,85.3917,85.2944,85.4889
9/10/2013,US DOLLAR,84.9639,84.8694,85.0583
8/10/2013,US DOLLAR,85.2583,85.1694,85.3472
7/10/2013,US DOLLAR,86.1306,86.0278,86.2333
4/10/2013,US DOLLAR,86.5236,86.4278,86.6194
3/10/2013,US DOLLAR,86.7936,86.695,86.8922
2/10/2013,US DOLLAR,86.3722,86.2528,86.4917
1/10/2013,US DOLLAR,86.1478,86.0506,86.245
30/09/2013,US DOLLAR,86.6458,86.5417,86.75
27/09/2013,US DOLLAR,86.9903,86.8917,87.0889
26/09/2013,US DOLLAR,87.2292,87.1361,87.3222
25/09/2013,US DOLLAR,87.4097,87.3194,87.5
24/09/2013,US DOLLAR,87.4611,87.3806,87.5417
23/09/2013,US DOLLAR,87.4194,87.3361,87.5028
20/09/2013,US DOLLAR,87.3861,87.2972,87.475
19/09/2013,US DOLLAR,87.4542,87.3639,87.5444
18/09/2013,US DOLLAR,87.5406,87.4517,87.6294
17/09/2013,US DOLLAR,87.5361,87.45,87.6222
16/09/2013,US DOLLAR,87.5806,87.4861,87.675
13/09/2013,US DOLLAR,87.5444,87.4528,87.6361
12/9/2013,US DOLLAR,87.5458,87.45,87.6417
11/9/2013,US DOLLAR,87.5158,87.42,87.6117
10/9/2013,US DOLLAR,87.4792,87.3833,87.575
9/9/2013,US DOLLAR,87.4028,87.3056,87.5
6/9/2013,US DOLLAR,87.4236,87.325,87.5222
5/9/2013,US DOLLAR,87.4986,87.4111,87.5861
4/9/2013,US DOLLAR,87.5325,87.4317,87.6333
3/9/2013,US DOLLAR,87.5178,87.4317,87.6039
2/9/2013,US DOLLAR,87.5567,87.4594,87.6539
30/08/2013,US DOLLAR,87.5967,87.5078,87.6856
29/08/2013,US DOLLAR,87.5775,87.4789,87.6761
28/08/2013,US DOLLAR,87.4928,87.3983,87.5872
27/08/2013,US DOLLAR,87.525,87.4306,87.6194
26/08/2013,US DOLLAR,87.5611,87.4694,87.6528
23/08/2013,US DOLLAR,87.5303,87.4428,87.6178
22/08/2013,US DOLLAR,87.4572,87.3656,87.5489
21/08/2013,US DOLLAR,87.4606,87.3722,87.5489
20/08/2013,US DOLLAR,87.5389,87.4556,87.6222
19/08/2013,US DOLLAR,87.4711,87.385,87.5572
16/08/2013,US DOLLAR,87.4997,87.4094,87.59
15/08/2013,US DOLLAR,87.5906,87.5044,87.6767
14/08/2013,US DOLLAR,87.7042,87.6111,87.7972
13/08/2013,US DOLLAR,87.6083,87.5056,87.7111
12/8/2013,US DOLLAR,87.3858,87.2928,87.4789
8/8/2013,US DOLLAR,87.3908,87.295,87.4867
7/8/2013,US DOLLAR,87.3983,87.2983,87.4983
6/8/2013,US DOLLAR,87.3844,87.2928,87.4761
5/8/2013,US DOLLAR,87.3731,87.2772,87.4689
2/8/2013,US DOLLAR,87.4075,87.3172,87.4978
1/8/2013,US DOLLAR,87.3978,87.3061,87.4894
31/07/2013,US DOLLAR,87.2797,87.1839,87.3756
30/07/2013,US DOLLAR,87.2333,87.1389,87.3278
29/07/2013,US DOLLAR,87.2361,87.1361,87.3361
26/07/2013,US DOLLAR,87.4028,87.3056,87.5
25/07/2013,US DOLLAR,87.4056,87.3056,87.5056
24/07/2013,US DOLLAR,87.3431,87.2444,87.4417
23/07/2013,US DOLLAR,87.1697,87.0667,87.2728
22/07/2013,US DOLLAR,87.0808,86.9806,87.1811
19/07/2013,US DOLLAR,87.1583,87.0611,87.2556
18/07/2013,US DOLLAR,86.8919,86.7933,86.9906
17/07/2013,US DOLLAR,86.7875,86.6917,86.8833
16/07/2013,US DOLLAR,86.9986,86.8972,87.1
15/07/2013,US DOLLAR,87.2364,87.1344,87.3383
12/7/2013,US DOLLAR,87.1725,87.0767,87.2683
11/7/2013,US DOLLAR,86.8556,86.7611,86.95
10/7/2013,US DOLLAR,86.8972,86.7944,87
9/7/2013,US DOLLAR,86.7969,86.6983,86.8956
8/7/2013,US DOLLAR,86.6831,86.5817,86.7844
5/7/2013,US DOLLAR,86.2583,86.1611,86.3556
4/7/2013,US DOLLAR,86.2,86.1111,86.2889
3/7/2013,US DOLLAR,85.9897,85.8939,86.0856
2/7/2013,US DOLLAR,85.8561,85.7561,85.9561
1/7/2013,US DOLLAR,85.8347,85.7389,85.9306
28/06/2013,US DOLLAR,86.0075,85.9117,86.1033
27/06/2013,US DOLLAR,86.0269,85.9311,86.1228
26/06/2013,US DOLLAR,86.025,85.9222,86.1278
25/06/2013,US DOLLAR,86.0603,85.9644,86.1561
24/06/2013,US DOLLAR,85.8875,85.7972,85.9778
21/06/2013,US DOLLAR,85.7375,85.6444,85.8306
20/06/2013,US DOLLAR,85.6772,85.5772,85.7772
19/06/2013,US DOLLAR,85.7236,85.6278,85.8194
18/06/2013,US DOLLAR,85.7103,85.6228,85.7978
17/06/2013,US DOLLAR,85.6083,85.5139,85.7028
14/06/2013,US DOLLAR,85.3878,85.295,85.4806
13/06/2013,US DOLLAR,85.3531,85.26,85.4461
12/6/2013,US DOLLAR,85.0539,84.9761,85.1317
11/6/2013,US DOLLAR,85.0528,84.9528,85.1528
10/6/2013,US DOLLAR,84.8806,84.7917,84.9694
7/6/2013,US DOLLAR,84.95,84.8528,85.0472
6/6/2013,US DOLLAR,85.1806,85.0972,85.2639
5/6/2013,US DOLLAR,85.0972,85.0056,85.1889
4/6/2013,US DOLLAR,85.2208,85.1333,85.3083
3/6/2013,US DOLLAR,85.1281,85.0339,85.2222
31/05/2013,US DOLLAR,85.1236,85.0361,85.2111
30/05/2013,US DOLLAR,84.9042,84.8111,84.9972
29/05/2013,US DOLLAR,85.2861,85.1861,85.3861
28/05/2013,US DOLLAR,84.9833,84.8861,85.0806
27/05/2013,US DOLLAR,84.4261,84.3344,84.5178
24/05/2013,US DOLLAR,84.37,84.2756,84.4644
23/05/2013,US DOLLAR,84.4764,84.3806,84.5722
22/05/2013,US DOLLAR,84.2597,84.1694,84.35
21/05/2013,US DOLLAR,83.8508,83.7606,83.9411
20/05/2013,US DOLLAR,83.8375,83.7639,83.9111
17/05/2013,US DOLLAR,83.7972,83.7111,83.8833
16/05/2013,US DOLLAR,83.8242,83.7339,83.9144
15/05/2013,US DOLLAR,83.8069,83.7222,83.8917
14/05/2013,US DOLLAR,83.8361,83.7361,83.9361
13/05/2013,US DOLLAR,83.8609,83.7969,83.925
10/5/2013,US DOLLAR,83.725,83.6333,83.8167
9/5/2013,US DOLLAR,83.7917,83.6778,83.9056
8/5/2013,US DOLLAR,83.8989,83.8072,83.9906
7/5/2013,US DOLLAR,83.8906,83.7956,83.9856
6/5/2013,US DOLLAR,83.7164,83.6233,83.8094
3/5/2013,US DOLLAR,83.7553,83.6628,83.8478
2/5/2013,US DOLLAR,83.795,83.7006,83.8894
30/04/2013,US DOLLAR,83.8208,83.7194,83.9222
29/04/2013,US DOLLAR,83.8131,83.7144,83.9117
26/04/2013,US DOLLAR,83.7944,83.6944,83.8944
25/04/2013,US DOLLAR,83.7681,83.6639,83.8722
24/04/2013,US DOLLAR,83.7833,83.6806,83.8861
23/04/2013,US DOLLAR,83.8836,83.785,83.9822
22/04/2013,US DOLLAR,83.8831,83.7889,83.9772
19/04/2013,US DOLLAR,83.82,83.7228,83.9172
18/04/2013,US DOLLAR,83.7933,83.6989,83.8878
17/04/2013,US DOLLAR,83.8989,83.8044,83.9933
16/04/2013,US DOLLAR,83.8781,83.7728,83.9833
15/04/2013,US DOLLAR,83.9889,83.8889,84.0889
12/4/2013,US DOLLAR,84.1861,84.0889,84.2833
11/4/2013,US DOLLAR,84.3039,84.2067,84.4011
10/4/2013,US DOLLAR,84.6792,84.5806,84.7778
8/4/2013,US DOLLAR,84.7917,84.6972,84.8861
5/4/2013,US DOLLAR,84.8639,84.7694,84.9583
4/4/2013,US DOLLAR,84.8569,84.7583,84.9556
3/4/2013,US DOLLAR,84.9903,84.8917,85.0889
2/4/2013,US DOLLAR,84.9833,84.8028,85.1639
28/03/2013,US DOLLAR,85.6386,85.5539,85.7233
27/03/2013,US DOLLAR,85.8083,85.7139,85.9028
26/03/2013,US DOLLAR,85.8486,85.75,85.9472
25/03/2013,US DOLLAR,85.8258,85.7411,85.9106
22/03/2013,US DOLLAR,85.7628,85.6794,85.8461
21/03/2013,US DOLLAR,85.725,85.6278,85.8222
20/03/2013,US DOLLAR,85.7139,85.6139,85.8139
19/03/2013,US DOLLAR,85.8083,85.7083,85.9083
18/03/2013,US DOLLAR,85.6014,85.4972,85.7056
15/03/2013,US DOLLAR,85.6361,85.5389,85.7333
14/03/2013,US DOLLAR,85.34,85.24,85.44
13/03/2013,US DOLLAR,85.3222,85.2194,85.425
12/3/2013,US DOLLAR,85.5889,85.4778,85.7
11/3/2013,US DOLLAR,85.8236,85.7056,85.9417
8/3/2013,US DOLLAR,86.1639,86.0583,86.2694
7/3/2013,US DOLLAR,86.5833,86.4361,86.7306
6/3/2013,US DOLLAR,86.1667,86.0333,86.3
5/3/2013,US DOLLAR,86.0375,85.9389,86.1361
1/3/2013,US DOLLAR,86.1403,86.0433,86.2372
28/02/2013,US DOLLAR,86.2361,86.1306,86.3417
27/02/2013,US DOLLAR,87.2319,87.1361,87.3278
26/02/2013,US DOLLAR,87.3194,87.2194,87.4194
25/02/2013,US DOLLAR,87.4764,87.3806,87.5722
22/02/2013,US DOLLAR,87.5419,87.4433,87.6406
21/02/2013,US DOLLAR,87.5964,87.495,87.6978
20/02/2013,US DOLLAR,87.6336,87.5406,87.7267
19/02/2013,US DOLLAR,87.6094,87.5094,87.7094
18/02/2013,US DOLLAR,87.4108,87.3122,87.5094
15/02/2013,US DOLLAR,87.4194,87.325,87.5139
14/02/2013,US DOLLAR,87.3428,87.2483,87.4372
13/02/2013,US DOLLAR,87.4519,87.3606,87.5433
12/2/2013,US DOLLAR,87.5756,87.4806,87.6706
11/2/2013,US DOLLAR,87.5681,87.4722,87.6639
8/2/2013,US DOLLAR,87.5539,87.4572,87.6506
7/2/2013,US DOLLAR,87.6133,87.5167,87.71
6/2/2013,US DOLLAR,87.6025,87.5094,87.6956
5/2/2013,US DOLLAR,87.5775,87.4817,87.6733
4/2/2013,US DOLLAR,87.5669,87.4672,87.6667
1/2/2013,US DOLLAR,87.5828,87.4939,87.6717
31/01/2013,US DOLLAR,87.6111,87.5139,87.7083
30/01/2013,US DOLLAR,87.5861,87.4861,87.6861
29/01/2013,US DOLLAR,87.5906,87.4906,87.6906
28/01/2013,US DOLLAR,87.5828,87.4856,87.68
25/01/2013,US DOLLAR,87.5206,87.4322,87.6089
24/01/2013,US DOLLAR,87.4694,87.3761,87.5628
23/01/2013,US DOLLAR,87.3794,87.2961,87.4628
22/01/2013,US DOLLAR,86.9792,86.8889,87.0694
21/01/2013,US DOLLAR,86.8531,86.7683,86.9378
18/01/2013,US DOLLAR,86.8653,86.775,86.9556
17/01/2013,US DOLLAR,86.7042,86.6167,86.7917
16/01/2013,US DOLLAR,86.6989,86.61,86.7878
15/01/2013,US DOLLAR,86.6853,86.6011,86.7694
14/01/2013,US DOLLAR,86.6844,86.5928,86.7761
11/1/2013,US DOLLAR,86.6722,86.5861,86.7583
10/1/2013,US DOLLAR,86.6053,86.5206,86.69
9/1/2013,US DOLLAR,86.5242,86.4367,86.6117
8/1/2013,US DOLLAR,86.4775,86.3917,86.5633
7/1/2013,US DOLLAR,86.4264,86.3306,86.5222
4/1/2013,US DOLLAR,86.4417,86.35,86.5333
3/1/2013,US DOLLAR,86.3569,86.2667,86.4472
2/1/2013,US DOLLAR,86.0769,85.9789,86.175
31/12/2012,US DOLLAR,86.0286,85.9383,86.1189
28/12/2012,US DOLLAR,85.9611,85.8722,86.05
27/12/2012,US DOLLAR,85.8628,85.77,85.9556
24/12/2012,US DOLLAR,85.9039,85.8039,86.0039
21/12/2012,US DOLLAR,86.0008,85.9161,86.0856
20/12/2012,US DOLLAR,86.0472,85.9639,86.1306
19/12/2012,US DOLLAR,86.0744,85.9778,86.1711
18/12/2012,US DOLLAR,86.0611,85.975,86.1472
17/12/2012,US DOLLAR,86.0672,85.9839,86.1506
14/12/2012,US DOLLAR,86.0383,85.955,86.1217
13/12/2012,US DOLLAR,86.0422,85.9528,86.1317
11/12/2012,US DOLLAR,86.0522,85.9717,86.1328
10/12/2012,US DOLLAR,85.9889,85.8972,86.0806
7/12/2012,US DOLLAR,85.9575,85.8672,86.0478
6/12/2012,US DOLLAR,85.9889,85.9028,86.075
5/12/2012,US DOLLAR,85.9417,85.8583,86.025
4/12/2012,US DOLLAR,85.9639,85.8861,86.0417
3/12/2012,US DOLLAR,85.9111,85.825,85.9972
30/11/2012,US DOLLAR,85.9347,85.8556,86.0139
29/11/2012,US DOLLAR,85.9431,85.8694,86.0167
28/11/2012,US DOLLAR,85.9708,85.8917,86.05
27/11/2012,US DOLLAR,85.9903,85.9111,86.0694
26/11/2012,US DOLLAR,85.7975,85.7072,85.8878
23/11/2012,US DOLLAR,85.7211,85.6322,85.81
22/11/2012,US DOLLAR,85.7097,85.6278,85.7917
21/11/2012,US DOLLAR,85.7114,85.6294,85.7933
20/11/2012,US DOLLAR,85.7139,85.6222,85.8056
19/11/2012,US DOLLAR,85.6597,85.5889,85.7306
16/11/2012,US DOLLAR,85.645,85.5561,85.7339
15/11/2012,US DOLLAR,85.6261,85.5483,85.7039
14/11/2012,US DOLLAR,85.6428,85.5511,85.7344
13/11/2012,US DOLLAR,85.5283,85.4367,85.62
12/11/2012,US DOLLAR,85.3994,85.3144,85.4844
9/11/2012,US DOLLAR,85.3778,85.2944,85.4611
8/11/2012,US DOLLAR,85.41,85.3256,85.4944
7/11/2012,US DOLLAR,85.5069,85.3639,85.65
6/11/2012,US DOLLAR,85.55,85.3583,85.7417
5/11/2012,US DOLLAR,85.4456,85.3583,85.5328
2/11/2012,US DOLLAR,85.3083,85.2306,85.3861
1/11/2012,US DOLLAR,85.2361,85.1444,85.3278
31/10/2012,US DOLLAR,85.1775,85.0928,85.2622
30/10/2012,US DOLLAR,85.1678,85.0833,85.2522
29/10/2012,US DOLLAR,85.1692,85.0761,85.2622
26/10/2012,US DOLLAR,85.1342,85.0411,85.2272
25/10/2012,US DOLLAR,85.1472,85.0528,85.2417
24/10/2012,US DOLLAR,85.2208,85.1278,85.3139
23/10/2012,US DOLLAR,85.2328,85.1528,85.3128
22/10/2012,US DOLLAR,85.1819,85.0611,85.3028
19/10/2012,US DOLLAR,85.1667,85.0889,85.2444
18/10/2012,US DOLLAR,85.0422,84.945,85.1394
17/10/2012,US DOLLAR,85.0342,84.9389,85.1294
16/10/2012,US DOLLAR,85.1261,85.0294,85.2228
15/10/2012,US DOLLAR,85.1383,85.0439,85.2328
12/10/2012,US DOLLAR,85.1339,85.0283,85.2394
11/10/2012,US DOLLAR,85.1175,85.0233,85.2117
10/10/2012,US DOLLAR,85.0978,85.0056,85.19
9/10/2012,US DOLLAR,85.1019,85.0061,85.1978
8/10/2012,US DOLLAR,84.9153,84.8139,85.0167
5/10/2012,US DOLLAR,84.9125,84.8183,85.0067
4/10/2012,US DOLLAR,84.925,84.8333,85.0167
3/10/2012,US DOLLAR,84.9714,84.8811,85.0617
2/10/2012,US DOLLAR,85.1764,85.0861,85.2667
1/10/2012,US DOLLAR,85.2764,85.1861,85.3667
28/09/2012,US DOLLAR,85.2833,85.1861,85.3806
27/09/2012,US DOLLAR,85.1764,85.0833,85.2694
26/09/2012,US DOLLAR,85.0097,84.9222,85.0972
25/09/2012,US DOLLAR,84.8444,84.7389,84.95
24/09/2012,US DOLLAR,84.8667,84.7694,84.9639
21/09/2012,US DOLLAR,84.8264,84.7361,84.9167
20/09/2012,US DOLLAR,84.8275,84.7361,84.9189
19/09/2012,US DOLLAR,84.8847,84.7917,84.9778
18/09/2012,US DOLLAR,84.7531,84.6544,84.8517
17/09/2012,US DOLLAR,84.3817,84.2761,84.4872
14/09/2012,US DOLLAR,84.4042,84.3139,84.4944
13/09/2012,US DOLLAR,84.2139,84.1194,84.3083
12/9/2012,US DOLLAR,84.1417,84.0444,84.2389
11/9/2012,US DOLLAR,84.2403,84.1472,84.3333
10/9/2012,US DOLLAR,84.3389,84.2444,84.4333
7/9/2012,US DOLLAR,84.4056,84.3111,84.5
6/9/2012,US DOLLAR,84.3872,84.2844,84.49
5/9/2012,US DOLLAR,84.8653,84.7639,84.9667
4/9/2012,US DOLLAR,84.2667,84.1667,84.3667
3/9/2012,US DOLLAR,84.1483,84.0539,84.2428
31/08/2012,US DOLLAR,84.3208,84.225,84.4167
30/08/2012,US DOLLAR,84.1422,84.0644,84.22
29/08/2012,US DOLLAR,84.1181,84.0306,84.2056
28/08/2012,US DOLLAR,84.0961,84.0017,84.1906
27/08/2012,US DOLLAR,84.0236,83.925,84.1222
24/08/2012,US DOLLAR,84.0056,83.9167,84.0944
23/08/2012,US DOLLAR,83.9903,83.9139,84.0667
22/08/2012,US DOLLAR,84.0056,83.9167,84.0944
21/08/2012,US DOLLAR,83.975,83.8806,84.0694
17/08/2012,US DOLLAR,84.0672,83.9678,84.1667
16/08/2012,US DOLLAR,83.9833,83.8833,84.0833
15/08/2012,US DOLLAR,83.9333,83.8361,84.0306
14/08/2012,US DOLLAR,83.8975,83.8006,83.9944
13/08/2012,US DOLLAR,84.0506,83.9594,84.1417
10/8/2012,US DOLLAR,84.0139,83.925,84.1028
9/8/2012,US DOLLAR,84.0875,83.9917,84.1833
8/8/2012,US DOLLAR,83.9367,83.8361,84.0372
7/8/2012,US DOLLAR,84.095,84.0028,84.1872
6/8/2012,US DOLLAR,84.2022,84.1072,84.2972
3/8/2012,US DOLLAR,84.2506,84.1683,84.3328
2/8/2012,US DOLLAR,84.2264,84.1378,84.315
1/8/2012,US DOLLAR,84.2383,84.1439,84.3328
31/07/2012,US DOLLAR,84.2125,84.125,84.3
30/07/2012,US DOLLAR,84.2014,84.1111,84.2917
27/07/2012,US DOLLAR,84.2011,84.1178,84.2844
26/07/2012,US DOLLAR,84.2292,84.1389,84.3194
25/07/2012,US DOLLAR,84.2997,84.2139,84.3856
24/07/2012,US DOLLAR,84.2617,84.17,84.3533
23/07/2012,US DOLLAR,84.1917,84.0972,84.2861
20/07/2012,US DOLLAR,84.1447,84.0517,84.2378
19/07/2012,US DOLLAR,84.1558,84.0656,84.2461
18/07/2012,US DOLLAR,84.1794,84.0853,84.2735
17/07/2012,US DOLLAR,84.1889,84.0944,84.2833
16/07/2012,US DOLLAR,84.1222,84.025,84.2194
13/07/2012,US DOLLAR,84.0265,83.9324,84.1206
12/7/2012,US DOLLAR,83.9292,83.8333,84.025
11/7/2012,US DOLLAR,83.9588,83.8588,84.0588
10/7/2012,US DOLLAR,83.9368,83.8353,84.0382
9/7/2012,US DOLLAR,84.0972,83.9917,84.2028
6/7/2012,US DOLLAR,84.5292,84.4278,84.6306
5/7/2012,US DOLLAR,84.0347,83.9417,84.1278
4/7/2012,US DOLLAR,84.0278,83.9306,84.125
3/7/2012,US DOLLAR,84.1231,84.0356,84.2106
2/7/2012,US DOLLAR,84.1322,84.0378,84.2267
29/06/2012,US DOLLAR,84.2333,84.1389,84.3278
28/06/2012,US DOLLAR,84.1478,84.0611,84.2344
27/06/2012,US DOLLAR,84.1625,84.0639,84.2611
26/06/2012,US DOLLAR,84.2519,84.1533,84.3506
25/06/2012,US DOLLAR,83.9472,83.8444,84.05
22/06/2012,US DOLLAR,84.0125,83.9083,84.1167
21/06/2012,US DOLLAR,83.6403,83.5417,83.7389
20/06/2012,US DOLLAR,84.1556,84.05,84.2611
19/06/2012,US DOLLAR,84.525,84.4139,84.6361
18/06/2012,US DOLLAR,84.8847,84.7833,84.9861
15/06/2012,US DOLLAR,85.1306,85.025,85.2361
14/06/2012,US DOLLAR,85.2667,85.1694,85.3639
13/06/2012,US DOLLAR,85.4556,85.3444,85.5667
12/6/2012,US DOLLAR,85.2431,85.1361,85.35
11/6/2012,US DOLLAR,84.8125,84.7056,84.9194
8/6/2012,US DOLLAR,84.6722,84.5694,84.775
7/6/2012,US DOLLAR,85.5111,85.4139,85.6083
6/6/2012,US DOLLAR,85.6486,85.5389,85.7583
5/6/2012,US DOLLAR,85.9569,85.85,86.0639
4/6/2012,US DOLLAR,86.1167,85.9806,86.2528
31/05/2012,US DOLLAR,86.825,86.725,86.925
30/05/2012,US DOLLAR,85.9556,85.8611,86.05
29/05/2012,US DOLLAR,85.5819,85.4833,85.6806
28/05/2012,US DOLLAR,85.3958,85.2972,85.4944
25/05/2012,US DOLLAR,85.3153,85.225,85.4056
24/05/2012,US DOLLAR,85.2558,85.1572,85.3544
23/05/2012,US DOLLAR,85.1625,85.0611,85.2639
22/05/2012,US DOLLAR,84.5639,84.4639,84.6639
21/05/2012,US DOLLAR,84.9572,84.8561,85.0583
18/05/2012,US DOLLAR,85.1625,85.0611,85.2639
17/05/2012,US DOLLAR,84.5639,84.4639,84.6639
16/05/2012,US DOLLAR,84.9572,84.8561,85.0583
15/05/2012,US DOLLAR,83.9469,83.8472,84.0467
14/05/2012,US DOLLAR,83.6764,83.5833,83.7694
11/5/2012,US DOLLAR,83.6181,83.5167,83.7194
10/5/2012,US DOLLAR,83.3972,83.3083,83.4861
9/5/2012,US DOLLAR,83.2958,83.2139,83.3778
8/5/2012,US DOLLAR,83.2831,83.2067,83.3594
7/5/2012,US DOLLAR,83.2703,83.1911,83.3494
4/5/2012,US DOLLAR,83.2806,83.1972,83.3639
3/5/2012,US DOLLAR,83.4053,83.3122,83.4983
2/5/2012,US DOLLAR,83.2903,83.2,83.3806
30/04/2012,US DOLLAR,83.2164,83.1344,83.2983
27/04/2012,US DOLLAR,83.25,83.1611,83.3389
26/04/2012,US DOLLAR,83.265,83.1844,83.3456
25/04/2012,US DOLLAR,83.2531,83.1711,83.335
24/04/2012,US DOLLAR,83.2293,83.1403,83.3183
23/04/2012,US DOLLAR,83.2178,83.1289,83.3067
20/04/2012,US DOLLAR,83.1969,83.1011,83.2928
19/04/2012,US DOLLAR,83.1542,83.0583,83.25
18/04/2012,US DOLLAR,83.1389,83.0389,83.2389
17/04/2012,US DOLLAR,83.15,83.0583,83.2417
16/04/2012,US DOLLAR,83.1611,83.0667,83.2556
13/04/2012,US DOLLAR,83.3681,83.2722,83.4639
12/4/2012,US DOLLAR,83.2541,83.1718,83.3365
11/4/2012,US DOLLAR,83.1961,83.1044,83.2878
10/4/2012,US DOLLAR,83.1031,83.01,83.1961
5/4/2012,US DOLLAR,83.0667,82.9722,83.1611
4/4/2012,US DOLLAR,83.1764,83.0806,83.2722
3/4/2012,US DOLLAR,83.0694,82.9694,83.1694
2/4/2012,US DOLLAR,83.1014,83,83.2028
30/03/2012,US DOLLAR,83.0556,82.9639,83.1472
29/03/2012,US DOLLAR,83.0153,82.9139,83.1167
28/03/2012,US DOLLAR,83.0278,82.9083,83.1472
27/03/2012,US DOLLAR,83.1042,83.0111,83.1972
26/03/2012,US DOLLAR,83.0324,82.9294,83.1353
23/03/2012,US DOLLAR,83.1083,83,83.2167
22/03/2012,US DOLLAR,82.8611,82.7556,82.9667
21/03/2012,US DOLLAR,82.8489,82.7433,82.9544
20/03/2012,US DOLLAR,82.6344,82.5372,82.7317
19/03/2012,US DOLLAR,82.9611,82.8528,83.0694
16/03/2012,US DOLLAR,82.9617,82.8283,83.095
15/03/2012,US DOLLAR,82.3472,82.2472,82.4472
14/03/2012,US DOLLAR,82.2694,82.1667,82.3722
13/03/2012,US DOLLAR,82.2686,82.1672,82.37
12/3/2012,US DOLLAR,82.7125,82.6111,82.8139
9/3/2012,US DOLLAR,82.7514,82.6556,82.8472
9/3/2012,US DOLLAR,84.1483,84.0539,84.2428
9/3/2012,US DOLLAR,84.1483,84.0539,84.2428
8/3/2012,US DOLLAR,82.8292,82.7222,82.9361
7/3/2012,US DOLLAR,82.8222,82.7111,82.9333
6/3/2012,US DOLLAR,83.3625,83.2611,83.4639
5/3/2012,US DOLLAR,83.2347,83.1306,83.3389
2/3/2012,US DOLLAR,83.2561,83.1561,83.3561
1/3/2012,US DOLLAR,83.2625,83.1611,83.3639
29/02/2012,US DOLLAR,82.9708,82.8667,83.075
28/02/2012,US DOLLAR,82.7514,82.6417,82.8611
27/02/2012,US DOLLAR,82.6519,82.545,82.7589
24/02/2012,US DOLLAR,82.6986,82.5917,82.8056
23/02/2012,US DOLLAR,82.7569,82.6278,82.8861
22/02/2012,US DOLLAR,83.2944,83.1889,83.4
21/02/2012,US DOLLAR,83.2972,83.1972,83.3972
20/02/2012,US DOLLAR,82.9097,82.8028,83.0167
17/02/2012,US DOLLAR,83.0722,82.9611,83.1833
16/02/2012,US DOLLAR,83.1667,83.0583,83.275
15/02/2012,US DOLLAR,82.93,82.8217,83.0383
14/02/2012,US DOLLAR,82.9583,82.8472,83.0694
13/02/2012,US DOLLAR,82.8125,82.6944,82.9306
10/2/2012,US DOLLAR,83.9278,83.8028,84.0528
9/2/2012,US DOLLAR,82.7167,82.6,82.8333
8/2/2012,US DOLLAR,83.1403,83.0222,83.2583
7/2/2012,US DOLLAR,83.4903,83.375,83.6056
6/2/2012,US DOLLAR,83.8125,83.7028,83.9222
3/2/2012,US DOLLAR,83.8708,83.7667,83.975
2/2/2012,US DOLLAR,83.5861,83.4639,83.7083
1/2/2012,US DOLLAR,83.8833,83.7667,84
31/01/2012,US DOLLAR,84.5875,84.4611,84.7139
30/01/2012,US DOLLAR,84.9167,84.7806,85.0528
27/01/2012,US DOLLAR,85.0306,84.9,85.1611
26/01/2012,US DOLLAR,85.3639,85.2306,85.4972
25/01/2012,US DOLLAR,85.8444,85.7111,85.9778
24/01/2012,US DOLLAR,86.1,85.9639,86.2361
23/01/2012,US DOLLAR,86.0444,85.9056,86.1833
20/01/2012,US DOLLAR,85.6778,85.5583,85.7972
19/01/2012,US DOLLAR,86.2197,86.0961,86.3433
18/01/2012,US DOLLAR,86.3331,86.1928,86.4733
17/01/2012,US DOLLAR,86.9583,86.8139,87.1028
16/01/2012,US DOLLAR,87.4958,87.3583,87.6333
