Date,Close,text
2023-03-15,175.0,"BUSINESS-EABL Foundation Supports Water Project to Benefit Over 5,000 People in Kiambu;    https://golfnewslinks.com/2023/03/15/business-eabl-foundation-supports-water-project-to-benefit-over-5000-people-in-kiambu/"
2023-03-14,175.0,"Tusker EABL is not the owner of that team, i think they adopted it and named it tusker, they have brought it up and the kid seems not mature enough to take of itself so wacha ateseke hapo but atakula na alale."
2023-03-09,171.0,I once bought a Guinness 6-pack and later found one of the cans half full. The store refused to take responsibility. How could such a can pass the checks at EABL?
2023-03-08,170.0,"More than  5,000 people in the Ndiguini area of Kikuyu Constituency, Kiambu County are set to benefit from a Kes 8.4 million water project sponsored by the EABL Foundation. https://waza.co.ke/business/article/3516/kiambu-county-residents-to-enjoy-kes84m-water-project"
2023-03-08,170.0,"TOP 10 MOST INFLUENTIAL WOMEN CEOs IN 2023.  1. JANE KARUKU Jane Karuku is the CEO of East African Breweries Limited (EABL), headquartered in Nairobi with subsidiaries in Uganda, South Sudan and Tanzania."
2023-03-07,170.0,"Nivea for men 400 ml is now more expensive than chrome 750ml.  Am sorry but ukiskia nikinuka eabl instead of Nivea asubuhi just understand priiiissss, jeez"
2023-03-07,170.0,"[Femme Hub] Clean Water For Ndiguini Residents Kikuyu Courtesy Of EABL Foundation: Over 5,000 people in Ndiguini area of Kikuyu Constituency, Kiambu County, will benefit from a water project sponsored by the EABL.. https://www.femmehub.com/2023/03/07/clean-water-for-ndiguini-residents-kikuyu-courtesy-of-eabl-foundation/ via @FemmeHub"
2023-03-02,174.75,"This is wrong.  This is Un - African.  The company shud not promote perversion.  Return to the old Ads like,""Baada ya Kazi,kunywa Tusker."""
2023-03-02,174.75,"Portfolio as at 28 February 2023  Stanbic Uganda              57.46% MTN (U) Ltd                     35.53% EABL Plc                              1.81% SCOM Plc.                           5.20%  Year to date return:          4.13%  AUM                  UGX 99,443,890"
2023-03-02,174.75,EABL introduced that fake Captain Morgan in Uganda too?
2023-03-01,175.0,@EABL_PLC @EABLFoundation is this true?
2023-02-28,174.0,"EABL does have a store at their main factory in Ruaraka where they sell all their products at cheaper prices, alcohol is cheaper than retail like a quarter chrome goes for 205 instead of 240 , na mzinga yake ni 550 instead of 650 . 🤷🏿‍♂️🤷🏿‍♂️🤷🏿‍♂️"
2023-02-27,175.0,"Guinness Smooth Campaign “Easy Going, Smooth Flowing” Beer went up today on our media. “We believe that life is best enjoyed with an easy-going positive outlook, a playful spirit, and an openness to flow smoothly with new possibilities” @Guinness_Uganda @EABL_PLC @SaladinOMD"
2023-02-27,175.0,Is @EABL_PLC using gay men to advertise tusker cider? What is the agenda ? Because it will be the end of me drinking anything from them #SayNoToLGBTQinKENYA
2023-02-27,175.0,"Guinness Smooth Campaign “Easy Going, Smooth Flowing” Beer went up today on our media. “We believe that life is best enjoyed with an easy-going positive outlook, a playful spirit, and an openness to flow smoothly with new possibilities” @Guinness_Uganda @EABL_PLC @SaladinOMD"
2023-02-27,175.0,"Make your house \Office  Comfortable by grabbing Quality  Furnitures From  @tidmaster   0.9m desk 5,000ksh   For inquiries call \WhatsApp 0717 645255 today    Delivery is countrywide and instant  , We are Located at Donholm near mutindwa  Whatsapp EABL Nasra Religion Uganda"
2023-02-27,175.0,"#SayNoToLGBTQinKENYA Nasra Chebukati Mombasa IEBC Nandi Ndii Uganda Amish Religion Natembeya EABL somalis #AndrewKibe Kajiado  3M CHILDREN OUT OF SCHOOL 11M UNEMPLOYED YOUTH, 4000 JOBLESS DOCTORS AND THE GOVT PRIORITY IS TO  -Legalise LGBTQ - Create office for Musalia's wife??"
2023-02-21,174.0,nywa ku pilsner lager sponsored by @EABL_PLC 😀😁
2023-02-21,174.0,"Haa! mi tangu nione report ya eabl ikikataa haimanufacture chrome nilingizia,but smallsmall portion si mbaya we all gonna die"
2023-02-17,180.0,"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500"
2023-02-17,180.0,"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500"
2023-02-17,180.0,"I don’t say it’s not right but people tend to forget the equipment set up costing billions is usually exempted of tax, EABL sells a diverse arrangement of goods not only Tusker, As much as the example of tax appears not to favor them then why are they still in the market?"
2023-02-16,181.5,"According to the EABL Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings. ~Soko Directory https://bit.ly/3xy2Ouh"
2023-02-15,181.5,"Diageo’s move to increase its stake in EABL after taking a controlling stake in the company from its Guinness subsidiary in 2000 is seen as a vote of confidence in the business, which reported flat profit in the six months to December as higher costs and taxation offset gains in"
2023-02-15,181.5,"According to the East African Breweries Limited Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings ~Soko Directory"
2023-02-15,181.5,"According to the East African Breweries Limited Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings ~Soko Directory"
2023-02-15,181.5,"According to the @EABL_PLC Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings ~ Soko Directory https://sokodirectory.com/2023/02/for-every-bottle-of-tusker-kra-takes-ksh-107-as-taxes/"
2023-02-15,181.5,"According to EABL Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings.  ~Soko Directory https://sokodirectory.com/2023/02/for-every-bottle-of-tusker-kra-takes-ksh-107-as-taxes/"
2023-02-15,181.5,"According to the East African Breweries Limited Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes,  https://sokodirectory.com/2023/02/for-every-bottle-of-tusker-kra-takes-ksh-107-as-taxes/  Soko-directory"
2023-02-13,181.0,"A PR guy for EABL was at spicefm. And when he said KRA is a bigger shareholder in it, i felt it. Ruto gets 107/- per tusker sold in KE Vs EABL that earns 57/- b4 paying farmers and employees. So yes four times is close."
2023-02-10,181.0,Rubbish  EABL still makes 100%+ margin on a bottle of Tusker!
2023-02-09,180.0,"Imagine this: EABL sells a bottle of Tusker at Ksh 190. Then KRA takes Ksh 107 as taxes, leaving them with Ksh 83. Then they give a Ksh 25 margin to distributors, they remain with Ksh 58. This country is UNFRIENDLY to any investor, small or big!"
2023-02-09,180.0,"There are businesses that hurt but not EABL, which also employs monopolistic strategies on the business. Even good Muratina is hard to find because of GOK Pro promoting eabl rules forcing us to take tusker"
2023-02-09,180.0,Why beer is cheaper across the border:  RRP for #Tusker beer = KES. 190/-  Taxes = KES. 107/-  Distributors/retailers = KES. 25/- EABL(farmers+ads+costs+dividends etc)= KES. 57/-
2023-02-09,180.0,"Imagine this: EABL sells a bottle of Tusker at Ksh 190. Then KRA takes Ksh 107 as taxes, leaving them with Ksh 83. Then they give a Ksh 25 margin to distributors, they remain with Ksh 58. This country is UNFRIENDLY to any investor, small or big!"
2023-02-09,180.0,"Kenyan Taxation is Wild Man😭😭 Was listening to that Breakdown ya EABL on Say Tusker Beer Recommended retail price :190Ksh Excise Duty,VAT, Corporation (Tax):107ksh🤯 Trade Margins:25kshs EABL take home:57kshs(salaries, farmers,materials like labels, bottles😭😭"
2023-02-09,180.0,"The retail price of a tusker is 190 ish ,107ksh of this amount is taxes who bewitched 254 @EABL_PLC"
2023-02-09,180.0,"The RRP for a beer like Tusker in Kenya is Ksh 190, out of this KRA takes Ksh 107, Distributors are given a Ksh 25 margin then EABL remains with Ksh 57 from which they need to pay barley and sorghum farmers, pay employees and budget for marketing.  Shit is hittin then fan."
2023-02-09,180.0,"The RRP for a beer like Tusker in Kenya is Ksh 190, out of this KRA takes Ksh 107, Distributors are given a Ksh 25 margin then EABL remains with Ksh 57 from which they need to pay barley and sorghum farmers, pay employees and budget for marketing."
2023-02-08,180.0,"@EABL_PLC  why do you give a women platform to  advertise for us alcohol,the person twiting this assume this is your mum in a tusker t-shirt talking about baada ya kazi burudika👎"
2023-02-03,176.0,Tusker lager served cold from @EABL_PLC .what's up?
2023-02-03,176.0,Tusker? Maybe the beer. The beer should rightly be the best in Kenya. Not the team. I don't take them serious coz they can be dissolved by an AOB item during an EABL cost-cutting meeting.
2023-02-02,176.0,Tusker / EABL will never fall man 😂😂
2023-02-01,176.0,The Responsible Code is timely since we have to change the perspective of consumption because what has been portrayed is hurting the industry & the workers because this is a big source of employment @uaia_ug @NationMediaGrp @onapitoEkomolo2 @EABL_PLC @HarrietNtabazi @PSF_Uganda
2023-01-31,180.0,"Wewe unakunywa pombe za EABL ama keroche's? Your big-spending friends hutumia nini? EABL has a legacy as a corporate brand with household beer brands. Tusker, Guinness,White Cap are just unbeatable. Najua Guinness is produced under licence before uropokwe tena."
2023-01-31,180.0,"Wewe unakunywa pombe za EABL ama keroche's? Your big-spending friends hutumia nini? EABL has a legacy as a corporate brand with household beer brands. Tusker, Guinness,White Cap are just unbeatable. Najua Guinness is produced under licence before uropokwe tena."
2023-01-31,180.0,"Tusker FC Bank rolled: East African Breweries(EABL) Home Ground: Ruaraka Grounds.  KCB FC Bank rolled: Kenya Commercial Bank(KCB) Home ground(s): Kasarani,Nyayo Stadiums.  Kakamega Homeboyz FC Bank rolled: business man, Clement Shimanyula  Home Ground: Bukhungu Stadium"
2023-01-31,180.0,".@EABL_PLC says a series of excise tax increments accumulated to 23% for beer and 34% for spirits by November last year, affecting its Kenya business which fell by 1%, even as Uganda and Tanzania grew by 19% and 11%, respectively."
2023-01-30,175.0,EABL appoints new MD for Kenya/KTDA procures tea machines/ Sasini goes green/ Uganda clostridial disease outbreak/AVI ltd revenue increase/https://mailchi.mp/fwafrica/eabl-appoints-new-md-for-kenyaktda-procures-tea-machines-sasini-goes-green-uganda-clostridial-disease-outbreakavi-ltd-revenue-increase
2023-01-27,173.5,"what happend to the @EABL_PLC  Guinness Stout Effort Award, because clearly there are deserving recipients such as this officer and a gentleman"
2023-01-27,173.5,Now @Diageo_News to go ahead with its plan to increase its stake in @EABL_PLC by 15% with the offer to other shareholders starting on Feb 6. #inthepapers #Guinness
2023-01-27,173.5,So that good. Watu wamepunguza pombe..... Ama u need more drunkards..???
2023-01-27,173.5,"I don't expect you guys to announce loses,koz as far as I know, for the last half year,we have been drinking  your products"
2023-01-27,173.5,EABL Half Year 2023 earnings:   —Kenya: -1%  —Uganda: +19% —Tanzania: +11%   Steep excise duty increases mitigated the profits from the Kenyan operations.
2023-01-27,173.5,".@EABL_PLC half-year performance in East Africa: - Uganda +19% - Tanzania +11% - Kenya -1% ""In Kenya due to a tough environment, we saw sales decline by 1%"" Jane Karuku, Group CEO. #EABLHalfYearFinancialResults"
2023-01-27,173.5,"EABL HYF2023 earnings.   Kenya down 1% (growth clobbered by multiple changes in excise tax), Uganda & Tanzania up 19% & 11% respectively."
2023-01-26,172.0,"For the half year, @EABL_PLC net sales up 4% to Kshs 57.3 billion, despite volumes dipping due to tax increases in Kenya. Sales in Tanzania & Uganda up by double digits and the company will pay shareholders an interim dividend of Kshs 3.75 per share."
2023-01-20,170.0,"@EABL_PLC does balozi*  have an effect on  interpretation of 2022 KCPE results. Because,niko mùgithi,and relatives are calling me to verify whether Rosemary Nyaruai got B+?"
2023-01-12,171.5,Let’s pick on a brand. Let’s RT hadi apate endorsement.  @EABL_PLC this guy can make a good balozi for BALOZI
2023-01-12,171.5,@EABL_PLC patia Balozi kazi ya kuadvertise to seniors  Na tumana Crate mbili ya Tusker
2023-01-11,172.0,"Hadi Eabl, pilsner etc ni za Kenya tu. Hadi chrome na London distiller brands.  Am not supporting Eabl thou. Katambe!"
2023-01-11,172.0,"Hadi Eabl, pilsner etc ni za Kenya tu. Hadi chrome na London distiller brands.  Am not supporting Eabl thou. Katambe!"
2023-01-11,172.0,Big fat lie give me an example??? Tanzanian have Tanzania breweries they don't buy shit from EABL.uganda does but 4  Tanzania they consider anything from Kenya competition
2023-01-06,175.0,Has EABL Discontinued the Chrome Gin Brand? https://pigafirimbi.africauncensored.online/eabl-discontinued-chrome-gin-check/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost
2023-01-04,175.0,"@EABL_PLC what are you doing about counterfeits? We need to know the next minute we grab a chrome vodka, it'll be the real thing not some spirit made in a farm with sediments..."
2022-12-30,170.0,Chrome gin limited it's where it's at.  Top Gin. Thank you @EABL_PLC
2022-12-30,170.0,"Favorited ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/ by @DjProtegeKenya"
2022-12-28,167.0,Kwani watu hawajui magic Iko Kwa chrome @EABL_PLC
2022-12-28,167.0,"Top up your airtime through any of the following channels, chaguo ni lako! Convenience at your fingertips 😎 1. Whatsapp 🟢 wa.me/+254790437013 2. Paybill 979742  Casemiro Eabl Tusker  #SundownerKBC  MCAs Chelsea Smirnoff Guarana Ruger  #MainaAndKingangi Mtwapa HOT AIR"
2022-12-28,167.0,Jiji is the best site for shopping  Kawira Mwangaza Modern Coast Casemiro Eabl Tusker Club FormulaOne Lounge MCAs Chelsea Smirnoff Vodka 750ml Gakpo
2022-12-22,168.0,"EABL iliacha kuuza chrome some yrs ago, but it's still flooded in ghe market 😂are you thinking what I'm thinking 😇"
2022-12-22,168.0,EABL iliacha kuuza Chrome 2017😂sijui ni nini mnakunywa huku nje😮‍💨
2022-12-22,168.0,@EABL_PLC @Chrome_KE @GilbeysKe
2022-12-22,168.0,"Tuned into ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" by @DjProtegeKenya at https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/ #nowplaying"
2022-12-21,165.5,99% of this lady's tweets are usually fake news and people believe her.  She literally started the fake Chrome gin story to a point EABL had to release a statement
2022-12-21,165.5,"You can short $SCOM, $EQTY, $KCB, $EABL, $BAT, $ABSA, $NCBA, $COOP, $SCBK and $IMH"
2022-12-21,165.5,"Patricia Ithau served as marketing director of East Africa Breweries Ltd (EABL) in Kenya between 2005 and 2008, before she was promoted to the position of managing director of EABL in Uganda.  https://sectors.kenyayearbook.co.ke/2022/04/26/patricia-ithau/"
2022-12-20,165.25,Kujinauwo is di real slogan
2022-12-20,165.25,Streets ziko na filosofi mob. Tumekam na Chrome limited edition packs zingine 3 na attitude za uzito. Gani ni tru kwako?​ Sherehe ✔️​ Kujinauwo ✔️​ Kitu safi ✔️​ #StreetFilosofia @Chrome_KE @EABL_PLC @ZJHENO #VybezAdrenaline
2022-12-20,165.25,Has EABL Discontinued the Chrome Gin Brand? https://pigafirimbi.africauncensored.online/eabl-discontinued-chrome-gin-check/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost
2022-12-19,165.75,"#BIASHARA KAMPUNI ya Bia ya Serengeti Breweries (SBL) imezidua ripoti yake ya shughuli endelevu chini ya kampuni tanzu ya East Africa Breweries Limited (EABL) inayoonyesha mafanikio mengi katika nyanja ya mazingira, jamii na utawala./https://bit.ly/3YBHZKM"
2022-12-16,166.0,"@ EABL, Guinness Ghana or Diageo?"
2022-12-16,166.0,Eabl saa hii wanakunywa chrome moto
2022-12-15,166.0,"Sherehe - for fun lovers   Kujinauwo -For the  people who believe in themselves and are proud of their hoods.  Product and price is the same  Which Chrome Gin are you buying today? Sherehe, Kitu Safi  or Kujinauwo. Enjoy the new 3 pack ChromeGin Limited Edition @EABL_PLC"
2022-12-09,166.0,"The Annual Professional Drivers Conference is part of the ongoing National Road Safety Week awareness activities by @uganda_drivers, @MoWT_Uganda, @PSF_Uganda and @UgandaBreweries. #UBLGrowingUganda @EABL_PLC"
2022-12-07,165.0,Masaa ya jioni ni ya kamnyweso. Guinness my drink...it's festive season..time ya kuburudika. #SpiceDrive Play me Sweetness of your love by Luther Vandross.
2022-12-07,165.0,How to make your football matchday brighter with Guinness! The Karen Kamwari code.   Tune in! #SpiceDrive .@edwardkwach @GuinnessKE @EABL_PLC
2022-12-06,166.0,"🇺🇬 UBL unveils environmental impact in 2022 EABL sustainability report  📌 During a ceremony held at the Kampala Serena Hotel, Uganda Breweries Limited (UBL) revealed its environmental impact under parent company  East African Breweries Limited(EABL)’s 2022 sustainability report"
2022-12-05,162.5,"Uganda Breweries Limited (UBL) has  revealed its environmental impact under parent company  East African Breweries Limited(EABL)’s 2022 sustainability report to the government, the media and the public.   Read more: https://bit.ly/3Bc8pbY | #NilePostNews"
2022-12-02,164.5,"CORPORATE DAY  Just Touched Down, About To Go In. We're Live At The Sky Lounge, EABL For The Guinness #BlackShinesBrightest Party DJ Joe Mfalme & Myself On Decks.  📸  @Innocent_Bernd #PartyWithDJJr"
2022-12-02,164.5,"CORPORATE DAY  Just Touched Down, About To Go In. We're Live At The Sky Lounge, EABL For The Guinness #BlackShinesBrightest Party DJ Joe Mfalme & Myself On Decks.  📸  @Innocent_Bernd #PartyWithDJJr"
2022-11-30,166.0,The new balozi ukwaju beer by @EABL_PLC is a definite hit  Full of flavours and still light on the head  Kudos guys. Well done 🙏
2022-11-24,166.0,".@EABL_PLC wakurugenzi, you introduced us to the Pilsner Ice, the Pilsner 7 and both disappeared. You left us a shitty lager. Shall we have the Pilsner Ice as it was back, kindly?"
2022-11-24,166.0,East African Breweries PLC @EABL_PLC will reduce its carbon emissions by 95 percent annually as a result of Ksh. 5.1 billion renewable energy investments in its plants in Kenya and Uganda. The investment in biomass plants will replace heavy fuel oils used at the company’s sites
2022-11-22,166.5,"@KIMANIICHUNGWAH continues to seek support for development initiatives from non-state partners to provide sustainable solutions to the problems facing the people. Here he secured support from The EABL Foundation to implement a water project in Ndiguini, Nachu Ward."
2022-11-21,166.0,@Gicherengo kwani EABL stopped producing Balozi?
2022-11-21,166.0,Later this evening we joined the Ndiguini Village community where we are sinking a new borehole whose works have been underwritten  by the EABL Foundation as part of their CSR activities supporting communities.
2022-11-14,161.0,All the best sir
2022-11-09,157.0,"Hi, I would love to request if it's possible to have a Material Safety Data Sheet (MSDS) for Smirnoff Espresso Vodka so I can be able to export it from Kenya to South Africa. Thank you."
2022-11-09,157.0,"Hi, I would love to request if it's possible to have a Material Safety Data Sheet (MSDS) for Smirnoff Espresso Vodka so I can be able to export it from Kenya to South Africa. Thank you."
2022-11-07,150.0,"Yesterday, the @EABL_PLC Foundation handed over a food donation consignment to @KenyaRedCross to support victims of drought and famine, as part of its pledge to the KAM Humanitarian Initiative.   #uKAMilifu #DroughtRelief   📸: @KenyaRedCross"
2022-11-04,163.0,"Are you following up on this story? Comment down below.  In other News, The final Tusker oKtoberfest went down this past weekend. This event also unveiled the finalists for the Tusker Nexters that has been happening during the last couple of Months."
2022-11-02,165.0,"#KultureNews @ProducerVincB insists that @ericomondi_ stance on Kenyan music is logical,if one were to take the message keenly. Some artists & fans though, are not happy over the remarks the comedian made about Tusker Oktoberfest."
2022-10-31,167.0,Seems like ni mimi pekee yangu sikuenda Tusker Oktoberfest . Ni Uzee ama uzembe? 😒🤣
2022-10-31,167.0,Tusker Oktoberfest was great this year. They ready outdid themselves this round.
2022-10-31,167.0,Hadi REMA haikushika venye TUSKER OKTOBERFEST ilishika @TuskerLager
2022-10-31,167.0,"#KultureNews @MungaDomani is teasing the release of a new album. He did this, after thanking the fans that came out to watch him and Wakadinali yesterday during the Tusker Oktoberfest. It seems he would like to show his sense of gratitude by putting out new music ."
2022-10-31,167.0,Mbona si Tusker book of world records🤔🤔 #Oktoberfest
2022-10-28,168.0,#tuskeroctoberfest  aki I bought season tickets na it's redeemable Issue is for tusker only. Not even tusker cider Guess it's another tusker Oktoberfest where watabaki tu na their redeemable drinks  2019 and 2022 A lot changes but some things remain the same
2022-10-28,168.0,Another tusker Oktoberfest season ticket for sale for Ksh 1300. DMs are open.
2022-10-28,168.0,Cheers over #GalitosGoodness at the Tusker #Oktoberfest Enjoy a pitcher-perfect time while enjoying the #BoldAfricanFlavour of our flame-grilled meals from 28th to 30th of October at Ngong Racecourse. See you there
2022-10-28,168.0,@JumiaFoodKE how does one get the coupon code for Tusker Oktoberfest once they purchase a six pack?
2022-10-28,168.0,Mnaenda Tusker Oktober Fest?????
2022-10-28,168.0,Hii ukibuy tusker lager 6 pack on jumia ni ukweli unapata ticket to #Oktoberfest ama ni kama aim global?
2022-10-28,168.0,"Unfortunately, this offer is now out-of-stock. See you again tomorrow. You can still order a 6 pack of Tusker Lager @ Ksh 1190 & get a FREE TUSKER OKTOBERFEST ticket. Simply click here to place your order and we'll deliver it right where you are 👉 https://bit.ly/TurnupKE"
2022-10-28,168.0,All this tusker oktoberfest ads is a clear indication for me not to attend  Sunday  baada ya kanisa tuko tu Captain Terrace .
2022-10-27,167.5,"Tuko sherehe ready this weekend with Tusker Oktoberfest @ Ngong Racecourse with love performance from the man himself Savarah and Dj Grauchi with an exciting stagefull 3 days party, Get your Oktoba Fest day tickets from https://bit.ly/Oktoba_DayTick @TuskerLager #TuskerOktobafest"
2022-10-26,168.0,I am talking about balozi. Didn't know it's from EABL
2022-10-26,168.0,Balozi is from EABL. May be you meant to say SUMMIT.
2022-10-26,168.0,"#KultureNews @Wakadinali have been put on the Tusker Oktoberfest line upto perform this weekend.This is after there was uproar from fans on social media after diffrent line ups without them were released.They will perform on Sunday, the last day of three ."
2022-10-26,168.0,"Does your team have what it takes to be crowned the brightest team? Showcase your football skill at @GuinnessKE  5-a-side football challenge at Tusker Oktoberfest, and your team stands the chance to walk away with cash prizes! 1st: Ksh 30,000 2nd: Ksh 20,000 3rd: Ksh 10,000*"
2022-10-26,168.0,The Tusker Oktoberfest marketing team is doing a good job I’m almost changing my mind and attending the event
2022-10-25,167.5,"Seems EABL is introducing Rockshore beer in Kenya. The brand is developed by Guinness which is owned by Diageo, EABL's majority owner"
2022-10-24,169.0,What was Tusker Nexters? I'm struggling to understand it let alone follow. Mtu aniexplainie kwa kipole  Also why those nexters are not part of the Oktoberfest?
2022-10-21,170.0,"Pal,the so called fake drinks sio fake hivo venye una ziona actually hata Guinness ku nazo “fake”difference ya gk ya Eabl na ya kariobangi ni distribution channel tu na mambo ya taxation.I can do a thread on the fakes"
2022-10-18,167.5,Tusker Oktoberfest this year will be one for the books. I just know.
2022-10-14,171.0,EABL upped its stake in Serengeti in 2021 (subsidiary loan conversion to equity stake). Diageo now upping its stake in EABL. Reassuring signals to the market in an operating environment grappling with regulatory overreach through excise
2022-10-14,171.0,Am looking for to hearing Mbona at fest in Mwea (Jamii Executive Gardens) of @TuskerLager Oktoberfest event on Oct 15-16th. Tickets @ 1000bob redeemable for 4 beers. Grab a cold tusker and get sherehe ready #TuskerOktobafest #TuskerNexters @secondborn22 @CVirginiah @_Heram
2022-10-12,138.0,Very well deserved 🎉 congratulations to Alfred
2022-10-12,138.0,"Tusker Oktoberfest 2022, brought to you by the finest Kenyan Lager @TuskerLager  and thisthe Weekend 15th and 16th Oct it's going down at Jamii Executive Gardens, Mwea. #TuskerAt100"
2022-10-07,140.0,Tusker Oktober Fest event @ Tamasha Eldoret on October 8-9.Get tickets @1000 redeemable for 4beers @17_njeru @2d814734bcda42c @majestickev Get performances from @Mejja Grab a cold Tusker and get ready to #CheersToTheNext100 #TuskerOktobaFest #TuskerAt100 @TuskerLager
2022-10-06,138.0,@Adyee254 @Kamaru59 @wangare_gachau Grab a cold Tusker and get ready to #CheersToTheNext100 kwa Tusker Oktober fest at Tamasha-eldoret on 8th-9th October ticket ni 1000/= redeemable for 4beers. Excited to see Maandy @TuskerLager #TuskerOktobaFest #TuskerAt100 #DrinkBetterNotMore
2022-10-06,138.0,@Adyee254 @Kamaru59 @wangare_gachau Grab a cold Tusker and get ready to #CheerToTheNext100 kwa Tusker Oktober fest at Tamasha-eldoret on 8th-9th October ticket ni 1000/= redeemable for 4beers. Excited to see Maandy @TuskerLager #TuskerOktobaFest #TuskerAt100 #DrinkBetterNotMore
2022-10-04,142.0,Wazito @TuskerLager brings you #Oktoberfest held at Tamasha Eldoret from 8-9th. Performance ya mejja naingoja sana. Tickets @ Ksh 1000 redeemable for 4 beers. @KUcoolkid_ @Ke8Trevor @Kaysparks_  grab a cold Tusker & get ready to #CheerToTheNext100 #DrinkBetterNotMore #TuskerAt100
2022-10-04,142.0,Mark your calendars 🗓.  Pale tamasha Eldorot tutakua  oktober fest. This will be on the 8th and 9th October.  Tokea na mbogi yako 🍻 🍻  Grab a cold Tusker and get ready to  #CheerToTheNext100.  #TuskerOktobafest #DrinkBetterNotMore #TuskerAt100 @TuskerLager
2022-10-04,142.0,Tusker Oktoberfest is back at Tamasha  Eldoret from October 8th -9th.Tickets @ 1000bob redeemable for 4 beers.The storyteller NVIIRI will be on stage.@Collins79968939 @FaithRuto19 @LemayianLeiyan Grab a cold Tusker & mark the big day  #TuskerOktobafest #DrinkBetterNotMore
2022-10-04,142.0,The Tusker Oktoberfest is happening at Tamasha in Eldoret from October 8th - 9th. Tickets @ 1000bob redeemable for 4 beers. @KHALIGRAPH will be on stage. Grab a cold Tusker and get ready to #CheerToTheNext100 #TuskerOktobafest @TuskerLager #DrinkBetterNotMore #TuskerAt100
2022-10-03,145.0,He wants to be the waragi ambassador in Kenya
2022-10-03,145.0,@TuskerLager  Wadau form nayo Tusker Oktober Fest  at Tamasha Eldoret Date October 8-9th tickets at ksh. 1000 redeemable for 4 beers. Guys! Grab a cold Tusker and get ready to #CheerToTheNext100 @CIarah012 @Asukulord3 @ronokev #DrinkBetterNotMore #TuskerOktobafest #TuskerAt100
2022-09-30,142.0,"[Hapa Kenya] Guinness Smooth to host brand event on Oct 7 at TRM ft. Wakadinali, Chris Kaiga & Le Band: EABL beer brand, Guinness Smooth, has announced that it has launched a new campaign featuring Wakadinali, Chr.. https://hapakenya.com/2022/09/29/guinness-smooth-to-host-brand-event-on-oct-7-at-trm-ft-wakadinali-chris-kaiga-le-band/ via @HapaKenya"
2022-09-29,142.0,Such a sad state of affairs - video on #meruhungrypupils YouTube @citizentvkenya https://invidious.lanterne-rouge.info/rP4jl3HFaEI @EABLFoundation @SafaricomFDN @StateHouseKenya among others Please #saveachild via #schoolfeedingprogram
2022-09-28,143.0,At the opportune time he will come back as the EABL MD. Guinness Nigeria is a training ground for him to hone his leadership skills further. We wish him all the best in his new role.
2022-09-21,142.0,"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join @tuskerlite  on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party."
2022-09-21,142.0,EABL Foundation sponsors Friends of Karura (FKF) 2022 race https://poyesa.com/kenya/archives/302
2022-09-21,142.0,"[Femme Hub] EABL Foundation Sponsors Friends Of Karura 2022 Race: EABL Foundation has sponsored the Friends of Karura (FKF) 2022 race to the tune of Ksh. 1M. In its fourth year, the race will be taking place on 2.. https://www.femmehub.com/2022/09/20/eabl-foundation-sponsors-friends-of-karura-2022-race/ via @FemmeHub"
2022-09-20,142.0,Hw did i 4gt to thank @Guinness_Uganda @Bell_Lager @EABL_PLC for the wonderful experience at #NyegeNyege2022 😂😂😂😂 not 4gting @tuskerlite256 🔥🔥
