text,date,No_of_likes,No_of_tweets
East Africa good morning. Kenyan superstar Jaguar and the Tusker Project Fame winner and newest addition to the... fb.me/6BjPcvKib,2013-12-18 07:53:00+00:00,0,0
Exclusive! Proud Mum Talks Of Her Son’s Victory In Tusker Project Fame >>> bit.ly/IRHVA3 fb.me/6qCcuhafW,2013-12-17 10:47:00+00:00,0,0
Tusker Project Fame  Daisy's new Single; DAISY_LADY_Master.mp3 - drive.google.com/file/d/0B41… @912CroozeFM @97fmRadiocity @CapitalFM_kenya @XfmUG,2013-12-17 07:58:00+00:00,0,0
Tusker Project Fame  Daisy;s new Single; DAISY_LADY_Master.mp3 - https://drive.google.com/file/d/0B41F1M-Alie4VG54VW9MTjZWR1NWUExyVXgtaWlrYUV5bUZv/edit?usp=sharing,2013-12-17 07:56:00+00:00,0,0
"The Song ""Lady"" by the Ug Tusker Project fame contestant; Ejang Daisy Hope is Killer!! The Mix of soft rock and... fb.me/2le7SUYSX",2013-12-17 07:17:00+00:00,0,0
Abt to encourage this dude to go try tusker project fame or all stars jst so he can get t from the judges tht his music is the worst!!,2013-12-16 22:04:00+00:00,1,0
"Tusker Project Fame 5 Auditions - Mombasa, Dar es Salaam and Arusha. (Part 3) wp.me/p28jFq-Ob",2013-12-16 13:19:00+00:00,0,0
[KACHWANYA] Twende Kazi with Tusker.Mobi:   Tusker Project Fame is gone and so everyb... bit.ly/1dFOAGZ via @kachwanya,2013-12-16 11:47:00+00:00,0,0
What do you miss most? Big Brother Africa or Tusker Project Fame?,2013-12-16 11:42:00+00:00,0,2
Hope Irakoze wins Tusker Project Fame 6: Burundi's Hope Irakoze is the winner of the… goo.gl/fb/Zxhaa #Kenya,2013-12-15 11:15:00+00:00,0,0
"@dennisokeyo @kenyafootball they should try the services of endemol limited, the producers of tusker project fame and big brother africa",2013-12-15 07:21:00+00:00,0,2
CAN NTV’S TALENT XP HAVE AN EDGE OVER TUSKER PROJECT FAME? divaawardsafrika.com/11-news… @DouglasLwangaUg @CNYMC @ssentongohassan @hiseanice,2013-12-15 03:57:00+00:00,0,0
@ntvuganda @BabyKisti @mckatsug @@JackieChandiru CAN NTV’S TALENT XP HAVE AN EDGE OVER TUSKER PROJECT FAME? divaawardsafrika.com/11-news…,2013-12-15 03:43:00+00:00,0,0
CAN NTV’S TALENT XP HAVE AN EDGE OVER TUSKER PROJECT FAME? divaawardsafrika.com/11-news…,2013-12-15 03:40:00+00:00,0,0
"I won 10,000 shillings during tusker project fame and I used it all,,,, naomba nisitafutwe",2013-12-14 12:46:00+00:00,0,0
@wariogalgallo @ababunamwamba @arerowario @offsyid why was he at Tusker Project Fame if he's a staunch Muslim?,2013-12-14 11:09:00+00:00,0,0
Famous Minutes: Samantha (Tusker Project Fame 5): tube.mint.lgbt/CTRbO_bTiEY via @youtube,2013-12-14 08:15:00+00:00,0,0
"I posted 18 photos on Facebook in the album ""Tusker Project Fame 6"" fb.me/V6rC9Tf8",2013-12-13 07:16:00+00:00,1,0
Tusker Project Fame 6 Opening Gala Set for Sunday bit.ly/1aAHZMb #TV,2013-12-13 07:11:00+00:00,0,0
"I posted 30 photos on Facebook in the album ""Tusker Project Fame 6"" fb.me/2xlt7A2UM",2013-12-13 07:10:00+00:00,0,0
"I posted 29 photos on Facebook in the album ""Tusker Project Fame 6"" fb.me/PxOU7ZDT",2013-12-13 07:04:00+00:00,0,0
@safaricom enquiring if i can get the tusker project fame landline number for kenya contact me at 0720253881,2013-12-12 19:36:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-12 14:39:00+00:00,0,0
DAILY POST: Wow! UHURU KENYATTA’s daughter NGINA was at Tusker Project Fame … This lady is so... fb.me/6wp8LhlFf,2013-12-12 13:37:00+00:00,0,0
Uganda's Daisy impressive at Tusker Project Fame Season 6 despite failing to win crown  See details at:... fb.me/2yL4fojYk,2013-12-12 12:09:00+00:00,0,0
"MSHIRIKI WA TUSKER PROJECT FAME ATEMBELEA MJENGONI LEO,ASEMA ANAMKUBALI WEMA SEPETU KATIKA FILAMU ZA BONGO.... fb.me/28RoW87gP",2013-12-12 11:06:00+00:00,1,0
@kenyanzulu ya nini choreography?  Kwani hii ni Tusker Project Fame?,2013-12-12 10:00:00+00:00,0,0
#Rwanda Is TPF becoming East Africa’s Project shame?   This year’s edition of Tusker Project Fame had its grand... fb.me/2aARQH4CE,2013-12-12 08:50:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-12 02:04:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 23:09:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 22:52:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 22:45:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 22:00:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 18:41:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 16:39:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 16:15:00+00:00,0,0
DAILY POST: PHOTOs of RUTH MATETE&#8217;s car which she bought with the Tusker project Fame MONEY: kenyan-post.com/2013/12/phot…,2013-12-11 15:42:00+00:00,0,0
Patricia Kihoro in a Kidosho top as she performed at the Tusker Project Fame Finale. fb.me/6BcaAbsOr,2013-12-11 15:06:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 14:25:00+00:00,0,0
Juliana Kanyomozi* showing off some skin n curves...at the Tusker Project Fame Grand Finale #TPF6 fb.me/2xjxJcNcJ,2013-12-11 14:24:00+00:00,0,0
Former Tusker Project Fame contestant says competition is a three-horse race #Rwanda rwandashow.com/celeb/4891/fo…,2013-12-11 12:38:00+00:00,0,0
"But you guys, I saw someone mixing Minute maid with waragi 😂😂😂🙌",2024-02-04 04:50:00+00:00,1198,121
Uganda waragi with goats meat spiced with much chili >>>>>>>>>>,2024-02-05 19:41:00+00:00,10,1
Why do you need to criticise his height?,2024-02-05 19:24:00+00:00,0,0
Don’t try out simba waragi,2024-02-05 17:25:00+00:00,0,1
Nitwenda waragi😂,2024-02-05 17:15:00+00:00,1,1
lol like you give a fuck about Iraqis.,2024-02-05 17:00:00+00:00,0,0
He wants to be the waragi ambassador in Kenya,2022-10-03 18:58:00+00:00,28,0
That nah minute waragi nah,2024-02-05 15:44:00+00:00,0,0
This man has given me a 10liter Jerrycan of crude Waragi that it will help me reduce on the size🙂🙂,2024-02-05 12:06:00+00:00,64,8
"Uganda Waragi is in town. Three flavours: Original, Coconut and Pineapple Place your order on 0110923024 Price: 2250/= #ugwaragi #ugwaragipineapple #ugwaragicoconut",2024-02-05 07:15:00+00:00,1,0
"i dont drink alcohol, sometimes i take coffee spirit, last time they gave me UG waragi, i took it, i can never drink again, tomorrow we meet at LaLivre for beer",2024-02-05 14:05:00+00:00,0,0
Kanzijule you take me for beer and waragi 😹😹😹😹😹😹😹😹😹😹😹,2024-02-05 10:49:00+00:00,1,0
But why would one  make a born again Christian an ambassador for Uganda Waragi?,2024-02-05 10:03:00+00:00,1,0
"Give me the 100k, I go buy myself a healthy Rolex of 3k and a big soda of 5k plus my ka waragi of 2k and you have your 90k for the next 10 days 😂😂😂",2024-02-05 09:01:00+00:00,3,0
The truth is Uganda waragi is very dangerous indeed 😭✋,2024-02-05 06:57:00+00:00,11,1
"Please let me inform you about this , ugandans doesn't want to Kno the invisible roles or actions but  want they want lobbying for them and much less penny for salt or waragi,be on ground.ts not UK but ts African country",2024-02-05 07:02:00+00:00,0,0
"“Reading this story is like sitting on a plush sofa, a glass of wine (or waragi or a cup of tea) in hand, catching up with your dramatic Ugandan best friend.” Neema Komba, writer (Tanzania)   This Valentines season, enjoy a 20% discount on “Whispers from Vera”",2024-02-05 06:41:00+00:00,3,1
Nolaba waragi,2024-02-05 06:24:00+00:00,0,1
Wasinda waragi ninga amatonto,2024-02-05 05:52:00+00:00,0,0
bukuba busingako ne waragi,2024-02-05 04:57:00+00:00,2,1
"Abantu bashiritse ubwoba kweri, Niyo nitwaje amazi mba mfite ubwoba nibaza nti kubu Yesu yongeye gukora igitangaza agahinduka nka waragi none uromogi warangiza ugafata 🚖🤔😳",2024-02-05 04:55:00+00:00,0,0
Laba Waragi,2024-02-05 04:26:00+00:00,0,0
"my dea i saw that very thing too minute maid being mixed in waragi, the most worst thing is that it was my first time stepping in bar..... i was shocked up to now...😂😂😂 i was embarrassed the first time eee",2024-02-04 21:57:00+00:00,0,0
Laba waragi,2024-02-04 19:43:00+00:00,0,0
Jawo waragi,2024-02-04 19:43:00+00:00,7,0
Waragi just🤣🤣,2024-02-04 19:34:00+00:00,1,1
UPDF & RDF  While advanced brain investing:  Uganda waragi & Kinazi cassava F...,2024-02-04 19:12:00+00:00,0,0
"Ne fille, nali manyi wavva Ku waragi katamba???",2024-02-04 18:51:00+00:00,0,0
That's a sign of waragi,2024-02-04 18:14:00+00:00,0,1
Isn't that what they call waragi!!!,2024-02-04 18:05:00+00:00,0,0
How can someone be smelling waragi at this time??😩,2024-02-04 07:16:00+00:00,25,8
Nasiiba akapapura ate anywa Waragi Nga ogaseko okukwana abakazi,2024-02-04 17:58:00+00:00,0,0
I saw someone mixing minute maid with waragi🌚🤣,2024-02-04 17:56:00+00:00,1,1
Waragi nebiita😂,2024-02-04 17:56:00+00:00,2,1
Waragi,2024-02-04 16:25:00+00:00,0,0
"We are all born Man United fans, just some people get off track and drinking a lot of waragi😂",2024-02-04 13:35:00+00:00,0,0
Waragi just,2024-02-04 13:06:00+00:00,1,0
Waragi is toxic,2024-02-04 12:15:00+00:00,0,1
Man  Guys got me offside Just from lecturers straight to Waragi with hunger 🤣🤣🤣🤣,2024-02-04 12:09:00+00:00,1,0
Mountain dew with waragi 😂the twins,2024-02-04 11:23:00+00:00,0,0
Ka waragi bro,2024-02-04 11:17:00+00:00,1,1
"I saw one take medicine with waragi , even after I told him not to, he insisted🙌🏾",2024-02-04 10:56:00+00:00,8,3
It depends what type of waragi they took,2024-02-04 10:26:00+00:00,1,1
Simba waragi.  Free antidote,2024-02-04 10:07:00+00:00,1,0
Why are you shilling for her? She’s a migrant herself. She’s part of the problem and you’re a traitor.,2024-02-04 09:36:00+00:00,0,0
Punch 👊 it wix Uganda waragi coconut 🥥 you feel ceramic taste,2024-02-04 09:09:00+00:00,0,0
🤣🤣🤣🤣🤣 laba even we mix water with Waragi yo confused actually relatives,2024-02-04 08:10:00+00:00,7,0
This one is taking Kikomando with Waragi,2024-02-04 07:16:00+00:00,1,0
I knew the tweet was under influence of UG Waragi😃  Apology accepted.,2024-02-04 06:59:00+00:00,0,0
I have just witnessed that the misture of minute maid with waragi is called Minaji,2024-02-04 06:51:00+00:00,0,0
Nze I saw someone mixing kazire with waragi,2024-02-04 06:48:00+00:00,0,0
"If they poured ice cubes 1st then minute maid and lastly waragi, omwana yakoze cocktail gwe 😁",2024-02-04 05:17:00+00:00,6,0
Ekyo kyebayita okukwata mu waragi....,2024-02-04 05:14:00+00:00,1,0
Me I mix waragi with munanansi,2024-02-04 05:08:00+00:00,0,1
"Musajja, va ku waragi 😂😂😭😭",2024-02-04 00:12:00+00:00,1,1
Ejo ni waragi blood stop consoling yourself,2024-02-03 22:08:00+00:00,3,0
Buying Uganda waragi at 120k is crazy business,2024-02-03 21:58:00+00:00,4,1
Airtel is waragi kabisa,2024-02-03 21:21:00+00:00,0,0
Naye okyanywa waragi ng'edda?,2024-02-03 21:20:00+00:00,0,0
"Goated btw ono si Beer,Waragi",2024-02-03 20:42:00+00:00,1,1
Which justifies the good business the rolex guys on Waragi street are enjoying 🤷‍♂️,2024-02-03 20:31:00+00:00,1,1
Letta...waragi....tukusabulee......,2024-02-03 20:14:00+00:00,2,0
Come to think of it. Its like stoping waragi makers and allow beer makers,2024-02-03 20:10:00+00:00,1,0
U don't know tht alcohol esp Ug waragi chops stomach 😂😂😂,2024-02-03 19:36:00+00:00,1,1
Ollie Watkins FPL captain. I deserve some waragi for that decision,2024-02-03 18:41:00+00:00,1,0
Waragi,2024-02-03 18:32:00+00:00,2,2
Nywa ku waragi omuganda..,2024-02-03 18:29:00+00:00,0,0
U drink alot of waragi,2024-02-03 18:23:00+00:00,0,0
Waragi awola wabula,2024-02-03 17:57:00+00:00,2,1
Nawe otandise obiirira waragi,2024-02-03 17:05:00+00:00,1,0
Waragi and sex,2024-02-03 16:53:00+00:00,0,0
Waragi😂,2024-02-03 15:44:00+00:00,0,0
Mr.Jeje sometimes you may advocate or become the voice of the voiceless but the local people are also a problem or a disgrace to themselves because as long as you buy waragi you know that they are finished.,2024-02-03 15:18:00+00:00,0,1
Waragi?,2024-02-03 15:01:00+00:00,1,1
Va ku waragi,2024-02-03 14:46:00+00:00,1,0
Yep so? It hasn’t outlawed Christianity. You said “ban Islam”. They haven’t banned believing in the trinity. They’ve just banned public practising of other religions. That’s not what you said you wanted. Are you ok?,2024-02-03 14:35:00+00:00,0,1
"Waragi ,😀😂",2024-02-03 14:07:00+00:00,0,0
He’s a prick because he doesn’t want to deport all minorities from the UK?,2024-02-03 13:44:00+00:00,0,0
Hhahahaha Brexit is a shitshow. Why have they delayed the border checks 5 times lol?,2024-02-03 12:57:00+00:00,1,0
Would you call Zuby (whose channel you went on) a foreigner or an ethnic? You’re a traitor for going on his channel.,2024-02-03 12:25:00+00:00,0,0
"Favorited ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/ by @DjProtegeKenya",2022-12-30 09:51:00+00:00,1,0
"Tuned into ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" by @DjProtegeKenya at https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/ #nowplaying",2022-12-22 16:48:00+00:00,0,0
"Just loved ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" by @DjProtegeKenya on @mixcloud https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/",2022-12-17 15:20:00+00:00,0,0
"#nowplaying @DjProtegeKenya presents ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" at https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/",2022-12-17 12:46:00+00:00,0,0
"New show ""Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest"" up now at https://www.mixcloud.com/djprotegekenya/protege-effect-vol-40-amapiano-location-tusker-oktoberfest/ Check it out now!",2022-12-17 09:58:00+00:00,0,0
Protege Effect Vol 40 - Amapiano Location Tusker Oktoberfest dlvr.it/SfWF64,2022-12-17 08:40:00+00:00,4,0
"Are you following up on this story? Comment down below.  In other News, The final Tusker oKtoberfest went down this past weekend. This event also unveiled the finalists for the Tusker Nexters that has been happening during the last couple of Months.",2022-11-04 08:15:00+00:00,0,1
"#KultureNews @ProducerVincB insists that @ericomondi_ stance on Kenyan music is logical,if one were to take the message keenly. Some artists & fans though, are not happy over the remarks the comedian made about Tusker Oktoberfest.",2022-11-02 11:37:00+00:00,1,0
Seems like ni mimi pekee yangu sikuenda Tusker Oktoberfest . Ni Uzee ama uzembe? 😒🤣,2022-10-31 13:13:00+00:00,2,1
Tusker Oktoberfest was great this year. They ready outdid themselves this round.,2022-10-31 12:31:00+00:00,4,0
Hadi REMA haikushika venye TUSKER OKTOBERFEST ilishika @TuskerLager,2022-10-31 11:48:00+00:00,1,0
"#KultureNews @MungaDomani is teasing the release of a new album. He did this, after thanking the fans that came out to watch him and Wakadinali yesterday during the Tusker Oktoberfest. It seems he would like to show his sense of gratitude by putting out new music .",2022-10-31 11:22:00+00:00,7,0
Mbona si Tusker book of world records🤔🤔 #Oktoberfest,2022-10-31 06:51:00+00:00,1,0
5.@Meta to update terms as at Jan 2023 to allow sharing of info.-when need be-with KRA and government agencies   6.@poa_internet have a brand activation as it rolls out its services in Ngong and Rongai 7. @EABL_PLC holds Tusker Oktober Fest at Ngong racecourse #cimnetworkkenya,2022-10-30 22:48:00+00:00,3,1
"Tupo site!! This weekend with Tusker Oktoberfest 2nd day hapa Ngong Racecourse with live performance form Nyashinski together with an exciting stagefull 3 days party, Get your Oktoba Fest tickets from bit.ly/Oktobafest_Tic… @TuskerLager #TuskerOktobafest",2022-10-30 18:10:00+00:00,1,0
Pick lessons.. Tusker Oktoberfest in Kenya,2022-10-30 17:12:00+00:00,19,2
Nairobi babes showed no mercy The fits at tusker Oktoberfest were pure 🔥  Plus when did white  air force and white  all star replace white bata Ngoma?,2022-10-30 17:11:00+00:00,0,0
Good vibes @clubdeposh Tala last night. Shukran sana. Leo tupatane: 1. Tusker Oktoberfest-Ngong RaceCourse 2. Vivid Square-Kiambu Town 3. Aroma Lounge-Ruaka @babadedereggae live on rotation. #BabaDedeReggaeTakingOver‼️‼️🚦💥🔥✅ Link up,2022-10-30 12:13:00+00:00,7,0
Good vibes @clubdeposh Tala last night. Shukran sana. Leo tupatane: 1. Tusker Oktoberfest-Ngong RaceCourse 2. Vivid Square-Kiambu Town 3. Aroma Lounge-Ruaka @babadedereggae live on rotation. #BabaDedeReggaeTakingOver‼️‼️🚦💥🔥✅ Link up,2022-10-30 12:13:00+00:00,3,0
Good vibes @clubdeposh Tala last night. Shukran sana. Leo tupatane: 1. Tusker Oktoberfest-Ngong RaceCourse 2. Vivid Square-Kiambu Town 3. Aroma Lounge-Ruaka @babadedereggae live on rotation. #BabaDedeReggaeTakingOver‼️‼️🚦💥🔥✅ Link up,2022-10-30 12:13:00+00:00,7,0
Good vibes @clubdeposh Tala last night. Shukran sana. Leo tupatane: 1. Tusker Oktoberfest-Ngong RaceCourse 2. Vivid Square-Kiambu Town 3. Aroma Lounge-Ruaka @babadedereggae live on rotation. #BabaDedeReggaeTakingOver‼️‼️🚦💥🔥✅ Link up,2022-10-30 12:12:00+00:00,7,0
Tusker Oktoberfest day two hio ilikua one for the books.🔥,2022-10-30 10:24:00+00:00,13,0
Kwani the artists who were performing at Tusker Oktoberfest hawakulipwa? What was that lip syncing and playback nonsense jameni?,2022-10-30 10:16:00+00:00,2,2
Tusker Oktoberfest…you out did yourself 😌😌,2022-10-30 09:04:00+00:00,1,1
If you haven't been to tusker oktoberfest please make efforts and show up today. Everyone better experience this set,2022-10-30 08:44:00+00:00,3,0
"Tupo site!! This weekend with Tusker Oktoberfest 2nd day hapa Ngong Racecourse with live performance form Khaligraph together with an exciting stagefull 3 days party, Get your Oktoba Fest tickets from bit.ly/Oktobafest_Tic… @TuskerLager #TuskerOktobafest",2022-10-29 18:51:00+00:00,3,0
"Tuko sherehe ready this weekend with Tusker Oktoberfest 2nd day @ Ngong Racecourse with live performance form Khaligraph together with an exciting stagefull 3 days party, Get your Oktoba Fest tickets from bit.ly/Oktobafest_Tic @TuskerLager #TuskerOktobafest",2022-10-29 18:24:00+00:00,4,0
"Tuko sherehe ready this weekend with Tusker Oktoberfest 2nd day @ Ngong Racecourse with live performance form Khaligraph together with an exciting stagefull 3 days party, Get your Oktoba Fest tickets from bit.ly/Oktobafest_Tic… @TuskerLager #TuskerOktobafest",2022-10-29 18:12:00+00:00,3,0
"sherehe ready this weekend with Tusker Oktoberfest @ Ngong Racecourse enjoy Tusker cider while having fun with an exciting stagefull 3 days party, @Kewanja_  Get your tickets today, through this link :  bit.ly/3FriXa6 @TuskerCider #WeLiveForTaste #TuskerOktobafest",2022-10-29 15:15:00+00:00,4,0
@TuskerCider Guys! Tusker Oktober Fest @ Ngong Racecourse is today & tomorrow. There's a chance for you to sample & enjoy unique rich taste of Tusker Cider. Guys! Get your tickets through this link :  https://bit.ly/3FriXa6 #TuskerOktobafest #WeLiveForTaste @AdjaxiB @MUMANGI_,2022-10-29 13:20:00+00:00,6,1
"Tuko sherehe ready this weekend with Tusker Oktoberfest 2nd day @ Ngong Racecourse with live performance form Khaligraph together with an exciting stagefull 3 days party, Get your Oktoba Fest tickets from https://bit.ly/Oktobafest_TicketSasa @TuskerLager #TuskerOktobafest",2022-10-29 12:50:00+00:00,3,0
Tusker Oktober Fest is happening at Ngong Racecourse on 29th and 30th and you get to sample and enjoy the unique Tusker Cider Taste.   Get your tickets today and be sherehe ready through this link :  https://bit.ly/3FriXa6 #TuskerOktobafest #WeLiveForTaste @TuskerCider,2022-10-29 12:49:00+00:00,1,0
#tuskeroctoberfest  aki I bought season tickets na it's redeemable Issue is for tusker only. Not even tusker cider Guess it's another tusker Oktoberfest where watabaki tu na their redeemable drinks  2019 and 2022 A lot changes but some things remain the same,2022-10-28 16:55:00+00:00,0,0
Another tusker Oktoberfest season ticket for sale for Ksh 1300. DMs are open.,2022-10-28 16:30:00+00:00,0,0
Cheers over #GalitosGoodness at the Tusker #Oktoberfest Enjoy a pitcher-perfect time while enjoying the #BoldAfricanFlavour of our flame-grilled meals from 28th to 30th of October at Ngong Racecourse. See you there,2022-10-28 14:41:00+00:00,4,0
@JumiaFoodKE how does one get the coupon code for Tusker Oktoberfest once they purchase a six pack?,2022-10-28 11:15:00+00:00,0,0
Mnaenda Tusker Oktober Fest?????,2022-10-28 10:17:00+00:00,0,0
Hii ukibuy tusker lager 6 pack on jumia ni ukweli unapata ticket to #Oktoberfest ama ni kama aim global?,2022-10-28 09:54:00+00:00,0,0
"Unfortunately, this offer is now out-of-stock. See you again tomorrow. You can still order a 6 pack of Tusker Lager @ Ksh 1190 & get a FREE TUSKER OKTOBERFEST ticket. Simply click here to place your order and we'll deliver it right where you are 👉 https://bit.ly/TurnupKE",2022-10-28 09:45:00+00:00,0,0
All this tusker oktoberfest ads is a clear indication for me not to attend  Sunday  baada ya kanisa tuko tu Captain Terrace .,2022-10-28 06:16:00+00:00,0,0
"Tuko sherehe ready this weekend with Tusker Oktoberfest @ Ngong Racecourse with love performance from the man himself Savarah and Dj Grauchi with an exciting stagefull 3 days party, Get your Oktoba Fest day tickets from https://bit.ly/Oktoba_DayTick @TuskerLager #TuskerOktobafest",2022-10-27 14:35:00+00:00,10,1
"#KultureNews @Wakadinali have been put on the Tusker Oktoberfest line upto perform this weekend.This is after there was uproar from fans on social media after diffrent line ups without them were released.They will perform on Sunday, the last day of three .",2022-10-26 13:34:00+00:00,19,1
"Does your team have what it takes to be crowned the brightest team? Showcase your football skill at @GuinnessKE  5-a-side football challenge at Tusker Oktoberfest, and your team stands the chance to walk away with cash prizes! 1st: Ksh 30,000 2nd: Ksh 20,000 3rd: Ksh 10,000*",2022-10-26 12:29:00+00:00,2,0
The Tusker Oktoberfest marketing team is doing a good job I’m almost changing my mind and attending the event,2022-10-26 10:06:00+00:00,0,0
What was Tusker Nexters? I'm struggling to understand it let alone follow. Mtu aniexplainie kwa kipole  Also why those nexters are not part of the Oktoberfest?,2022-10-24 16:22:00+00:00,1,1
Petition to bring Odongo Swagg in the line up for Tusker Oktoberfest @kisero_tuffy,2022-10-23 10:32:00+00:00,2,0
"Unfortunately, this offer is now out-of-stock. You can still order a 6 pack of Tusker Lager @ Ksh 1300 & get a FREE TUSKER OKTOBERFEST ticket. Simply click here to place your order and we'll deliver it right where you are 👉 https://bit.ly/TurnupKE",2022-10-20 12:48:00+00:00,0,0
Tusker Oktoberfest this year will be one for the books. I just know.,2022-10-18 15:37:00+00:00,1,0
@TuskerLager Wakuu Tusker OktoberFest is at Jamii Executive Gardens Mwea Oct 15th-16th tickets go for ksh.1000 redeemable for 4 beers.  Wadau!The event is live right now & tomorrow. #TuskerOktobafest  We are happy and ready to enjoy this weekend #TuskerOktobafest #TuskerNexters,2022-10-15 18:51:00+00:00,0,0
@TuskerLager Wadau Tusker OktoberFest is @ Jamii Executive Gardens Mwea Oct 15th-16th tickets @ 1000 redeemable for 4 beers.  Wadau!The event is live right now & tomorrow. #TuskerOktobafest  We are hepi  ready #TuskerOktobafest #TuskerNexters mko?,2022-10-15 18:23:00+00:00,5,1
We are hepi ready #TuskerOktobafest #TuskerNexters mko?msikose kuattend Tusker Oktoberfest event taking place today on 15th-16th October at Jamii Excutive Gardens-Mwea also watch the event as it's live now remember to buy tickets at Ksh.1000 redeemable for 4 beers @TuskerLager,2022-10-15 18:12:00+00:00,5,1
#paidpartnershipwithEABL siku ni leo na kesho Tusker Oktoba Fest ndio mpango mzima Jamii Executive Gardens pale Mwea ndio maskani weekend hii. @TuskerLager #tuskerat100 #tuskernexters #oktoberfest #ADD,2022-10-15 17:51:00+00:00,0,0
#Oktoberfest tickets bei ya jioni... DM for prices 😁 #Tusker@100,2022-10-15 16:39:00+00:00,0,1
Tusker Oktoberfest is live at Jamii Executive Gardens in Mwea. 15th & 6th Oktoba. @TuskerLager  Tickets at Ksh. 1000 redeemable for 4beers.  The event is live right now! We are hepi  ready #TuskerOktobafest #TuskerNexters mko? @O_Chi_Yeng,2022-10-15 16:31:00+00:00,2,0
#paidpartnershipwithEABL Ni msimu mwengine wa Tusker Oktoba Fest na weekend hii ni zamu ya Mwea pale Jamii Executive Gardens  #tuskerat100 #tuskernexters #oktoberfest #ADD,2022-10-15 15:03:00+00:00,0,0
Am looking for to hearing Mbona at fest in Mwea (Jamii Executive Gardens) of @TuskerLager Oktoberfest event on Oct 15-16th. Tickets @ 1000bob redeemable for 4 beers. Grab a cold tusker and get sherehe ready #TuskerOktobafest #TuskerNexters @secondborn22 @CVirginiah @_Heram,2022-10-14 11:29:00+00:00,4,1
"Tusker Oktoberfest 2022, brought to you by the finest Kenyan Lager @TuskerLager  and thisthe Weekend 15th and 16th Oct it's going down at Jamii Executive Gardens, Mwea. #TuskerAt100",2022-10-12 08:36:00+00:00,6,0
The big event is here💃Today 8th to tomorrow 9th let's meets at Tamasha Eldoret  for Oktoberfest. Tickets are still 1000bob redeemable for 4beers.Grab a cold Tusker and celebrate the #TuskerNexters #TuskerOktobafest @TuskerLager @geordiedodKE @wangui_irungu96 @Leletibridge,2022-10-08 19:41:00+00:00,0,0
Tusker Oktober fest at Tamasha Eldoret ni leo 8th na kesho 9th 1000/=ticket redeemable for 4beers mko wapi @eileennerima @nimmohlucie @wangare_gachau mtokee ebu pia wewe Shtua mabeshte zako watokezee #TuskerOktobafest leo na kesho @TuskerLager,2022-10-08 17:31:00+00:00,15,0
"Nikama nairobi tumebaki tu mimi na wewe😅  Wadosi wameenda 7 Islands kuona Kulosa, middle class wameenda Meru kuona Ruger, average mwanainchi ako Tamasha eldoret for Tusker Oktoberfest while local men & women utawapata in a bar near you 😂",2022-10-08 14:18:00+00:00,5,1
"Ndio hio Oktoberfest. Let's meet today and tomorrow October 8th and 9th at Tamasha, Eldoret. Tickets at sh 1000 redeemable for 4 beers. @wambuisalome79 @_munga254 @mmobara Grab a cold Tusker and get ready to celebrate the #TuskerNexters @TuskerLager #TuskerOktobafest",2022-10-08 11:45:00+00:00,4,0
Tusker Oktober Fest event @ Tamasha Eldoret on October 8-9.Get tickets @1000 redeemable for 4beers @17_njeru @2d814734bcda42c @majestickev Get performances from @Mejja Grab a cold Tusker and get ready to #CheersToTheNext100 #TuskerOktobaFest #TuskerAt100 @TuskerLager,2022-10-07 12:25:00+00:00,1,1
